id,isbn,title,authors,language,genre,published,published_date,page_count,size,created_date,updated_date,deleted_date
242,0195153448,Bittersweet,"{""Danielle Steel""}",en,"{Romance,Fiction,""Womens Fiction"",""Chick Lit"",Novels,Contemporary,Family,""Adult Fiction"",Romance,""Contemporary Romance"",""Womens Fiction"",Modern}",Oxford University Press,2000,436,15.5x20.5,2024-02-26,,
243,0195153448,Absolute Rage,"{""Robert K. Tanenbaum""}",en,"{Mystery,Fiction,Thriller,""Legal Thriller"",Thriller,Thriller,""Mystery Thriller"",Audiobook}",Oxford University Press,2003-08-01,480,15.5x20.5,2024-02-26,,
244,0195153448,Ransom,"{""Danielle Steel""}",en,"{Romance,Fiction,""Womens Fiction"",""Chick Lit"",Suspense,Mystery,Mystery,Crime,Contemporary,Thriller,Romance,""Contemporary Romance"",Adult}",Oxford University Press,2005,432,15.5x20.5,2024-02-26,,
245,0195153448,The Kiss,"{""Danielle Steel""}",en,"{Romance,Fiction,Contemporary,""Womens Fiction"",""Chick Lit"",Drama,Love,Relationships,Novels,Adult,""Adult Fiction""}",Oxford University Press,2002,448,15.5x20.5,2024-02-26,,
247,0195153448,Wings,"{""Danielle Steel""}",en,"{Romance,Fiction,Historical,Historical,""Historical Fiction"",""Womens Fiction"",""Chick Lit"",Romance,""Contemporary Romance"",Contemporary,""Adult Fiction"",Novels,Drama}",Oxford University Press,1996-04,544,15.5x20.5,2024-02-26,,
390,0195153448,Into Narsindal,"{""Roger Taylor""}",en,"{Fantasy,Fiction,Fantasy,""Epic Fantasy""}",Oxford University Press,1990,533,15.5x20.5,2024-02-26,,
248,0195153448,Mirror Image,"{""Danielle Steel""}",en,"{Romance,Fiction,""Womens Fiction"",""Chick Lit"",Historical,""Historical Fiction"",Romance,""Historical Romance"",Historical,Drama,Adult,""Adult Fiction"",Contemporary}",Oxford University Press,1999,524,15.5x20.5,2024-02-26,,
249,0195153448,Malice,"{""Danielle Steel""}",en,"{Romance,Fiction,""Womens Fiction"",""Chick Lit"",Drama,Contemporary,Romance,""Contemporary Romance"",Adult,""Adult Fiction"",Novels,Thriller,""Mystery Thriller""}",Oxford University Press,1997,406,15.5x20.5,2024-02-26,,
250,0195153448,Vanishing Point,"{""Carol Smith""}",en,"{Mystery,Fiction}",Oxford University Press,2005,405,15.5x20.5,2024-02-26,,
251,0195153448,Special Delivery,"{""Danielle Steel""}",en,"{Romance,Fiction,""Womens Fiction"",""Chick Lit"",Contemporary,Romance,""Contemporary Romance"",Novels,""Adult Fiction"",""Womens Fiction"",Modern,Drama}",Oxford University Press,1998,279,15.5x20.5,2024-02-26,,
252,0195153448,The Klone and I,"{""Danielle Steel""}",en,"{Romance,Fiction,Contemporary,""Womens Fiction"",""Chick Lit"",Humor,Fantasy,Romance,""Contemporary Romance"",""Adult Fiction"",""Science Fiction"",Novels}",Oxford University Press,1999,301,15.5x20.5,2024-02-26,,
253,0195153448,The Ghost,"{""Danielle Steel""}",en,"{Romance,Fiction,Historical,""Historical Fiction"",Contemporary,""Womens Fiction"",""Chick Lit"",Fantasy,Paranormal,Romance,""Contemporary Romance"",Romance,""Historical Romance"",Mystery,Historical}",Oxford University Press,1998,444,15.5x20.5,2024-02-26,,
254,0195153448,The Sands of Time,"{""Sidney Sheldon""}",en,"{Fiction,Thriller,Mystery,Romance,Suspense,Thriller,""Mystery Thriller"",Mystery,Crime,Drama,Novels,Contemporary}",Oxford University Press,1989-12-01,448,15.5x20.5,2024-02-26,,
255,0195153448,Granny Dan,"{""Danielle Steel""}",en,"{Romance,Fiction,Historical,""Historical Fiction"",Historical,""Womens Fiction"",""Chick Lit"",Novels,Contemporary,Romance,""Historical Romance"",Cultural,Russia,Adult}",Oxford University Press,2000,304,15.5x20.5,2024-02-26,,
257,0195153448,The Ranch,"{""Danielle Steel""}",en,"{Romance,Fiction,""Womens Fiction"",""Chick Lit"",Drama,Romance,""Contemporary Romance"",Contemporary,Audiobook,Adult,Novels,Modern}",Oxford University Press,1998,480,15.5x20.5,2024-02-26,,
258,0195153448,Jane Austen,"{""Carol Shields""}",en,"{Biography,Nonfiction,History,""Biography Memoir"",Literature,Cultural,Canada,Classics,Historical,""European Literature"",""British Literature"",Biography,Autobiography}",Oxford University Press,2001,177,15.5x20.5,2024-02-26,,
259,0195153448,The Village Show,"{""Rebecca Shaw""}",en,"{Fiction,Contemporary}",Oxford University Press,1998,287,15.5x20.5,2024-02-26,,
260,0195153448,"Mr Rosenblum's List, Or, Friendly Guidance for the Aspiring Englishman","{""Natasha Solomons""}",en,"{Fiction,Historical,""Historical Fiction"",""European Literature"",""British Literature"",Literature,Jewish,Historical,""Adult Fiction"",War,""World War II"",Novels,Humor,War}",Oxford University Press,2010,328,15.5x20.5,2024-02-26,,
261,0195153448,Whispers in the Village,"{""Rebecca Shaw""}",en,"{Fiction,Contemporary}",Oxford University Press,2005,289,15.5x20.5,2024-02-26,,
263,0195153448,Rogue Element,"{""Terence Strong""}",en,{Thriller},Oxford University Press,1998,579,15.5x20.5,2024-02-26,,
265,0195153448,Monster,"{""Jonathan Kellerman""}",en,"{Mystery,Fiction,Thriller,Mystery,Crime,Thriller,""Mystery Thriller"",Suspense,Mystery,Detective,Audiobook,Psychology,Thriller,""Psychological Thriller""}",Oxford University Press,2000,394,15.5x20.5,2024-02-26,,
266,0195153448,The Sovereign State of ITT.,"{""Anthony Sampson""}",en,"{Nonfiction,Politics,History}",Oxford University Press,1973,332,15.5x20.5,2024-02-26,,
268,0195153448,Secret Prey,"{""John Sandford""}",en,"{Mystery,Fiction,Thriller,Mystery,Crime,Thriller,""Mystery Thriller"",Suspense,Mystery,Detective,Audiobook,Mystery,""Murder Mystery"",""Emergency Services"",Police}",Oxford University Press,1999,384,15.5x20.5,2024-02-26,,
269,0195153448,Derailed,"{""James Siegel""}",en,"{Thriller,Fiction,Suspense,Mystery,Mystery,Crime,Thriller,""Mystery Thriller"",Contemporary,""Adult Fiction"",Audiobook,""Media Tie In""}",Oxford University Press,2004-06-01,416,15.5x20.5,2024-02-26,,
270,0195153448,Darkness,"{""John Saul""}",en,"{Horror,Fiction,Thriller,Mystery,Suspense,Fantasy,Fantasy,Supernatural,""Science Fiction"",Adult,Fantasy,Paranormal}",Oxford University Press,1992,371,15.5x20.5,2024-02-26,,
271,0195153448,Splendour & Squalor,"{""Marcus Scriven""}",en,"{History,Nonfiction,Biography,""European Literature"",""British Literature""}",Oxford University Press,2010-09-01,413,15.5x20.5,2024-02-26,,
275,0195153448,Body Surfing,"{""Anita Shreve""}",en,"{Fiction,""Womens Fiction"",""Chick Lit"",Romance,Contemporary,""Adult Fiction"",Adult,Family,Drama,Audiobook,Relationships}",Oxford University Press,2008,264,15.5x20.5,2024-02-26,,
277,0195153448,"Hercules, the Legendary Journeys","{""David L. Seidman""}",en,{Fantasy},Oxford University Press,1997,211,15.5x20.5,2024-02-26,,
278,0195153448,Gold Mine,"{""Wilbur A. Smith""}",en,"{Fiction,Adventure,Thriller,Cultural,Africa,Historical,""Historical Fiction"",Action,Historical,""Southern Africa"",""South Africa"",Novels,Drama}",Oxford University Press,1998,264,15.5x20.5,2024-02-26,,
279,0195153448,I Capture the Castle,"{""Dodie Smith""}",en,"{Classics,Fiction,""Young Adult"",Historical,""Historical Fiction"",Romance,""Young Adult"",""Coming Of Age"",Historical,""European Literature"",""British Literature"",Novels,Audiobook}",Oxford University Press,1949,342,15.5x20.5,2024-02-26,,
280,0195153448,Silent Honour,"{""Danielle Steel""}",en,"{Romance,Fiction,Historical,""Historical Fiction"",Historical,""Womens Fiction"",""Chick Lit"",Romance,""Historical Romance"",Adult,Drama,War,Contemporary}",Oxford University Press,1997,446,15.5x20.5,2024-02-26,,
281,0195153448,One of Us,"{""Michael Smith""}",en,"{""Science Fiction"",Fiction,Thriller,Mystery,""Science Fiction"",Cyberpunk,Fantasy,""Speculative Fiction"",""Science Fiction Fantasy"",""Science Fiction"",Dystopia,Mystery,Crime}",Oxford University Press,1999-07-01,368,15.5x20.5,2024-02-26,,
283,0195153448,Privileged Lives,"{""Edward Stewart""}",en,"{Fiction,Mystery,Thriller}",Oxford University Press,1989,528,15.5x20.5,2024-02-26,,
284,0195153448,Maine,"{""J. Courtney Sullivan""}",en,"{Fiction,""Womens Fiction"",""Chick Lit"",Contemporary,Audiobook,""Adult Fiction"",Family,Adult,Novels,""Literary Fiction"",Christianity,Catholic}",Oxford University Press,2012,388,15.5x20.5,2024-02-26,,
285,0195153448,Goodnight Sweetheart,"{""Charlotte Bingham""}",en,"{Historical,""Historical Fiction"",Historical}",Oxford University Press,2008-01-28,320,15.5x20.5,2024-02-26,,
287,0195153448,Secret Prey,"{""John Sandford""}",en,"{Mystery,Fiction,Thriller,Mystery,Crime,Thriller,""Mystery Thriller"",Suspense,Mystery,Detective,Audiobook,Mystery,""Murder Mystery"",""Emergency Services"",Police}",Oxford University Press,2004-02,416,15.5x20.5,2024-02-26,,
288,0195153448,McNally's Trial,"{""Lawrence Sanders""}",en,"{Mystery,Fiction,Mystery,Crime,Humor,Mystery,Detective,Mystery,""Murder Mystery"",Thriller,""Mystery Thriller"",Novels,Thriller}",Oxford University Press,1995,352,15.5x20.5,2024-02-26,,
289,0195153448,Chosen Prey,"{""John Sandford""}",en,"{Mystery,Fiction,Thriller,Mystery,Crime,Thriller,""Mystery Thriller"",Mystery,Detective,Suspense,Audiobook,Mystery,""Murder Mystery"",Adventure}",Oxford University Press,2002,330,15.5x20.5,2024-02-26,,
291,0195153448,The Best Laid Plans,"{""Sidney Sheldon""}",en,"{Fiction,Thriller,Mystery,Suspense,Thriller,""Mystery Thriller"",Romance,Mystery,Crime,Novels,Drama,Adult}",Oxford University Press,1998,343,15.5x20.5,2024-02-26,,
292,0195153448,A Deeper Sleep,"{""Dana Stabenow""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Thriller,Suspense,Mystery,Detective,Audiobook,Adventure,Mystery,""Murder Mystery""}",Oxford University Press,2008-01-02,319,15.5x20.5,2024-02-26,,
293,0195153448,The Sky Is Falling,"{""Sidney Sheldon""}",en,"{Fiction,Thriller,Mystery,Suspense,Thriller,""Mystery Thriller"",Novels,Mystery,Crime,Romance,Drama,Contemporary}",Oxford University Press,2001-07-01,416,15.5x20.5,2024-02-26,,
294,0195153448,Memories of Midnight,"{""Sidney Sheldon""}",en,"{Fiction,Thriller,Mystery,Suspense,Romance,Thriller,""Mystery Thriller"",Mystery,Crime,Drama,Novels,Contemporary}",Oxford University Press,1991-10-01,416,15.5x20.5,2024-02-26,,
295,0195153448,The Night Crew,"{""John Sandford""}",en,"{Mystery,Fiction,Thriller,Thriller,""Mystery Thriller"",Mystery,Crime,Suspense,Mystery,Detective,Mystery,""Murder Mystery"",Action,Audiobook}",Oxford University Press,1998-06-01,432,15.5x20.5,2024-02-26,,
296,0195153448,Nothing Lasts Forever,"{""Sidney Sheldon""}",en,"{Fiction,Thriller,Mystery,Suspense,Romance,Thriller,""Mystery Thriller"",Mystery,Crime,Novels,Drama,Contemporary}",Oxford University Press,1995-09-01,400,15.5x20.5,2024-02-26,,
299,0195153448,Dakota Meltdown,"{""Elle James""}",en,{Romance},Oxford University Press,2007,241,15.5x20.5,2024-02-26,,
300,0195153448,Covert Makeover,"{""Mallory Kane""}",en,"{Romance,Romance,""Romantic Suspense"",Suspense,Mystery}",Oxford University Press,2007,0,15.5x20.5,2024-02-26,,
301,0195153448,Kane and Abel,"{""Jeffrey Archer""}",en,"{Fiction,Historical,""Historical Fiction"",Thriller,Drama,Classics,Historical,Novels,Mystery,Contemporary,Audiobook}",Oxford University Press,1986,557,15.5x20.5,2024-02-26,,
302,0195153448,It's Called a Breakup Because It's Broken,"{""Greg Behrendt"",""Amiira Ruotola-Behrendt""}",en,"{Nonfiction,""Self Help"",Relationships,Humor,""Womens Fiction"",""Chick Lit"",Psychology,Adult,""Self Help"",""Personal Development"",Romance,Audiobook}",Oxford University Press,2006,276,15.5x20.5,2024-02-26,,
304,0195153448,Daughter of the Sun,"{""Barbara Wood""}",en,"{Historical,""Historical Fiction"",Fiction,Historical,Romance,Literature,American,Fantasy,Novels,Adult}",Oxford University Press,2007-09-04,480,15.5x20.5,2024-02-26,,
305,0195153448,Heyday,"{""Kurt Andersen""}",en,"{Historical,""Historical Fiction"",Fiction,Historical,""New York"",Literature,""19th Century"",Literature,American,""North American Hi..."",""American History"",Adventure,Novels,Unfinished}",Oxford University Press,2007-12-26,640,15.5x20.5,2024-02-26,,
307,0195153448,At the Center of the Storm,"{""George Tenet""}",en,"{Biography,Nonfiction,Politics,History,""Spy Thriller"",Espionage,War,""Military Fiction"",Biography,Autobiography,Autobiography,Memoir,War,Terrorism,War}",Oxford University Press,2009-10-13,608,15.5x20.5,2024-02-26,,
308,0195153448,The Worst-Case Scenario Survival Handbook: Travel,"{""Joshua Piven"",""David Borgenicht""}",en,"{Nonfiction,Travel,Reference,Humor,Adventure,Survival,""How To"",""Self Help"",Humor,Comedy,Adult,Adventure}",Oxford University Press,2001-03-01,176,15.5x20.5,2024-02-26,,
391,0195153448,The Walking of Orthlund,"{""Roger Taylor""}",en,"{Fantasy,Fantasy,""Epic Fantasy""}",Oxford University Press,1989,472,15.5x20.5,2024-02-26,,
309,0195153448,I'll Take Manhattan,"{""Judith Krantz""}",en,"{Fiction,Romance,""Womens Fiction"",""Chick Lit"",Romance,""Contemporary Romance"",Contemporary,""Adult Fiction"",""Womens Fiction"",Adult,Drama,Novels}",Oxford University Press,1987,440,15.5x20.5,2024-02-26,,
310,0195153448,Dragonquest,"{""Anne McCaffrey""}",en,"{Fantasy,""Science Fiction"",Fantasy,Dragons,Fiction,""Science Fiction Fantasy"",""Young Adult"",Adventure,Adult,Fantasy,""High Fantasy"",""Speculative Fiction""}",Oxford University Press,1982,325,15.5x20.5,2024-02-26,,
311,0195153448,The Voyage of the Jerle Shannara,"{""Terry Brooks""}",en,"{Fantasy,Fiction,""Science Fiction Fantasy"",Fantasy,""Epic Fantasy"",Fantasy,""High Fantasy"",""Science Fiction"",Adventure,Fantasy,Magic,Epic,Adult}",Oxford University Press,2002,405,15.5x20.5,2024-02-26,,
312,0195153448,Hens Reunited,"{""Lucy Diamond""}",en,"{""Womens Fiction"",""Chick Lit"",Romance,Fiction,Adult,Contemporary,Romance,""Contemporary Romance"",Humor}",Oxford University Press,2009,435,15.5x20.5,2024-02-26,,
314,0195153448,Lovely in Her Bones,"{""Sharyn McCrumb""}",en,"{Mystery,Fiction,Thriller,""Mystery Thriller"",Mystery,""Cozy Mystery"",Thriller,Humor,History,Archaeology,American,Southern,Suspense,Mystery,Crime}",Oxford University Press,1990,221,15.5x20.5,2024-02-26,,
315,0195153448,A Little Badness,"{""Josephine Cox""}",en,"{Fiction,Historical}",Oxford University Press,1995-09-18,512,15.5x20.5,2024-02-26,,
316,0195153448,L.A. Times,"{""Stuart Woods""}",en,"{Mystery,Fiction,Thriller,Mystery,Crime,Thriller,""Mystery Thriller"",Suspense,Mystery,""Murder Mystery"",Novels}",Oxford University Press,1994-02-04,400,15.5x20.5,2024-02-26,,
317,0195153448,A Most Uncommon Degree of Popularity,"{""Kathleen Gilles Seidel""}",en,"{Fiction,""Womens Fiction"",""Chick Lit"",""Young Adult"",Contemporary,""Realistic Fiction"",""Adult Fiction"",Romance,Womens}",Oxford University Press,2006-03-21,294,15.5x20.5,2024-02-26,,
318,0195153448,The Vacillations of Poppy Carew,"{""Mary Wesley""}",en,"{Fiction,Romance,""European Literature"",""British Literature"",Contemporary,Novels,Cultural,Africa,Drama,Humor}",Oxford University Press,1987,313,15.5x20.5,2024-02-26,,
319,0195153448,All I Need to Get By,"{""Sophfronia Scott""}",en,{History},Oxford University Press,2004-03-10,357,15.5x20.5,2024-02-26,,
320,0195153448,Murder Must Advertise,"{""Dorothy L. Sayers""}",en,"{Mystery,Fiction,Mystery,Crime,Classics,Thriller,""Mystery Thriller"",""European Literature"",""British Literature"",Mystery,Detective,Historical,""Historical Fiction"",Historical,Literature,""20th Century""}",Oxford University Press,2004-04,288,15.5x20.5,2024-02-26,,
322,0195153448,Dreaming of a Stranger,"{""Sheila O'Flanagan""}",en,"{""Womens Fiction"",""Chick Lit"",Fiction,Romance,Cultural,Ireland}",Oxford University Press,2004,630,15.5x20.5,2024-02-26,,
323,0195153448,Poppy's War,"{""Lily Baxter""}",en,"{Historical,""Historical Fiction"",Fiction,War,""World War II"",Historical,""Young Adult""}",Oxford University Press,2010,432,15.5x20.5,2024-02-26,,
324,0195153448,Tomcat in Love,"{""Tim O'Brien""}",en,"{Fiction,Novels,""Literary Fiction"",Literature,Humor,Adult,Contemporary,Romance,Historical,""Historical Fiction"",American,""American Fiction""}",Oxford University Press,1999,347,15.5x20.5,2024-02-26,,
326,0195153448,The Mammoth Book of Best British Crime,"{""Maxim Jakubowski""}",en,"{Mystery,Crime,""Short Stories"",Mystery,Fiction}",Oxford University Press,2012,600,15.5x20.5,2024-02-26,,
329,0195153448,Relics,"{""Pip Vaughan-Hughes""}",en,"{Historical,""Historical Fiction"",Historical,Fiction,Mystery,Adventure,Mystery,Crime,Mystery,""Historical Mystery"",Historical,Medieval}",Oxford University Press,2007,359,15.5x20.5,2024-02-26,,
330,0195153448,Steel Victory,"{""Harry Yeide""}",en,"{War,""World War II""}",Oxford University Press,2003,316,15.5x20.5,2024-02-26,,
334,0195153448,Sapphistry,"{""Patrick Califia""}",en,"{Sexuality,Nonfiction,LGBT,Queer,LGBT,Lesbian,LGBT,Feminism,History,""Adult Fiction"",Erotica,Erotica,BDSM}",Oxford University Press,1988,212,15.5x20.5,2024-02-26,,
336,0195153448,A Dancing Star,"{""Eileen Campbell""}",en,{Poetry},Oxford University Press,1991,130,15.5x20.5,2024-02-26,,
337,0195153448,Love in the Present Tense,"{""Catherine Ryan Hyde""}",en,"{Fiction,Contemporary,""Womens Fiction"",""Chick Lit"",Family,""Adult Fiction"",Drama,""Young Adult"",Adult,""Literary Fiction"",""Young Adult"",""Coming Of Age""}",Oxford University Press,2007,304,15.5x20.5,2024-02-26,,
338,0195153448,A Finer End,"{""Deborah Crombie""}",en,"{Mystery,Fiction,""European Literature"",""British Literature"",Thriller,""Mystery Thriller"",Mystery,Crime,Audiobook,Fantasy,Paranormal,Contemporary,Suspense,Mystery,Detective}",Oxford University Press,2002,304,15.5x20.5,2024-02-26,,
339,0195153448,How It Feels,"{""Brendan Cowell""}",en,"{Fiction,Contemporary,Cultural,Australia,Romance,""Adult Fiction""}",Oxford University Press,2011,373,15.5x20.5,2024-02-26,,
341,0195153448,Black Beauty,"{""Anna Sewell""}",en,"{Classics,Fiction,Childrens,Animals,""Young Adult"",Animals,Horses,Historical,""Historical Fiction"",Childrens,""Middle Grade"",Adventure,Historical}",Oxford University Press,1994,213,15.5x20.5,2024-02-26,,
342,0195153448,Botham,"{""Ian Botham""}",en,"{Biography,Biography,Autobiography,Nonfiction}",Oxford University Press,1995,512,15.5x20.5,2024-02-26,,
343,0195153448,I Married a Sheik,"{""Sharon De Vita""}",en,"{Romance,""Category Romance"",Harlequin}",Oxford University Press,2001-07-25,256,15.5x20.5,2024-02-26,,
344,0195153448,People of the Masks,"{""Kathleen O'Neal Gear"",""W. Michael Gear""}",en,"{Historical,""Historical Fiction"",Fiction,Historical,""Historical Fiction"",Prehistoric,Anthropology,""Native Americans"",""Historical Fiction"",""Historical Fantasy"",Adult,History,Prehistory,Literature,American}",Oxford University Press,1999-06-15,576,15.5x20.5,2024-02-26,,
347,0195153448,The Rock Orchard,"{""Paula S. Wall""}",en,"{Fiction,American,Southern,""Womens Fiction"",""Chick Lit"",Romance,Historical,""Historical Fiction"",Adult,Audiobook,""Magical Realism"",Humor,""Womens Fiction""}",Oxford University Press,2006,324,15.5x20.5,2024-02-26,,
