id,id_dau_sach,id_user,quantity,img_link,price,percent_damage,deposit,penalty_fee,created_date,updated_date,deleted_date
615,1090,615,3,http://books.google.com/books/content?id=sw2mPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,0.00,242900.00,2600.00,2024-02-27,,
616,1091,616,2,http://books.google.com/books/content?id=3V5tDz1F0GoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,3.00,98200.00,1000.00,2024-02-27,,
617,1092,617,3,http://books.google.com/books/content?id=UgfxPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2300.00,10.00,447500.00,4900.00,2024-02-27,,
618,1093,618,10,http://books.google.com/books/content?id=2W5WKAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,9.00,436500.00,4800.00,2024-02-27,,
619,1095,619,4,http://books.google.com/books/content?id=ffOovAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1100.00,1.00,432100.00,4800.00,2024-02-27,,
620,1097,620,8,http://books.google.com/books/content?id=JlRfqNBPPN4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2000.00,0.00,112200.00,1200.00,2024-02-27,,
621,1098,621,8,http://books.google.com/books/content?id=uy2iyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,400.00,3.00,457600.00,5000.00,2024-02-27,,
622,1099,622,9,http://books.google.com/books/content?id=uRiQLwl-RqEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,7.00,371900.00,4100.00,2024-02-27,,
623,1100,623,10,http://books.google.com/books/content?id=7kyebawn71UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,700.00,7.00,341900.00,3700.00,2024-02-27,,
624,1101,624,4,http://books.google.com/books/content?id=as-0B801qFMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,0.00,42800.00,400.00,2024-02-27,,
625,1102,625,3,http://books.google.com/books/content?id=wdWiEgxNWVcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,600.00,2.00,216600.00,2400.00,2024-02-27,,
626,1103,626,4,http://books.google.com/books/content?id=dHhOMGnI9SAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1100.00,1.00,77700.00,800.00,2024-02-27,,
627,1104,627,10,http://books.google.com/books/content?id=PHTE8x0a1kUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2200.00,6.00,223900.00,2400.00,2024-02-27,,
628,1105,628,8,http://books.google.com/books/content?id=3QU5NAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2700.00,1.00,413500.00,4500.00,2024-02-27,,
629,1106,629,5,http://books.google.com/books/content?id=dmNUPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1900.00,1.00,428500.00,4700.00,2024-02-27,,
630,1107,630,3,http://books.google.com/books/content?id=KIIqvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,10.00,120900.00,1300.00,2024-02-27,,
631,1108,631,10,http://books.google.com/books/content?id=B7qmDAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1200.00,2.00,158600.00,1700.00,2024-02-27,,
632,1110,632,8,http://books.google.com/books/content?id=lKQ5EmvyFxIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,700.00,10.00,249200.00,2700.00,2024-02-27,,
633,1112,633,1,http://books.google.com/books/content?id=52AaWGQ3524C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2000.00,9.00,194200.00,2100.00,2024-02-27,,
634,1113,634,10,http://books.google.com/books/content?id=MQ45Z5O50G8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,100.00,8.00,255600.00,2800.00,2024-02-27,,
635,1114,635,1,http://books.google.com/books/content?id=c-hsQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,400.00,9.00,332000.00,3600.00,2024-02-27,,
636,1115,636,5,http://books.google.com/books/content?id=cY2PPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,4.00,70400.00,700.00,2024-02-27,,
637,1116,637,9,http://books.google.com/books/content?id=gKIK7ZyqvGgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,500.00,1.00,234200.00,2600.00,2024-02-27,,
638,1117,638,6,http://books.google.com/books/content?id=rpp8PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,8.00,479200.00,5300.00,2024-02-27,,
639,1118,639,5,http://books.google.com/books/content?id=esX3SUrzGjgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,6.00,465000.00,5100.00,2024-02-27,,
640,1119,640,4,http://books.google.com/books/content?id=nrVeHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,4.00,266900.00,2900.00,2024-02-27,,
641,1120,641,4,http://books.google.com/books/content?id=gobsklcElqcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,9.00,446500.00,4900.00,2024-02-27,,
642,1121,642,3,http://books.google.com/books/content?id=vhpHPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,5.00,258800.00,2800.00,2024-02-27,,
643,1122,643,2,http://books.google.com/books/content?id=Jhc16w4TIT4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1800.00,1.00,430400.00,4700.00,2024-02-27,,
644,1123,644,7,http://books.google.com/books/content?id=e0lEPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1700.00,8.00,110500.00,1200.00,2024-02-27,,
645,1124,645,6,http://books.google.com/books/content?id=Zb_RlSoVDHIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,1.00,123700.00,1300.00,2024-02-27,,
646,1125,646,5,http://books.google.com/books/content?id=Gf2zuwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1200.00,4.00,82000.00,900.00,2024-02-27,,
647,1126,647,4,http://books.google.com/books/content?id=PgcAKKLJ3M8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,8.00,260800.00,2800.00,2024-02-27,,
648,1127,648,1,http://books.google.com/books/content?id=93mUfm7BKdEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2500.00,1.00,436100.00,4800.00,2024-02-27,,
649,1128,649,6,http://books.google.com/books/content?id=YCNJAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2800.00,8.00,148700.00,1600.00,2024-02-27,,
650,1129,650,3,http://books.google.com/books/content?id=X0Biqji9wJIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1500.00,9.00,436500.00,4800.00,2024-02-27,,
651,1130,651,1,http://books.google.com/books/content?id=WIxDNgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,4.00,398100.00,4400.00,2024-02-27,,
652,1131,652,2,http://books.google.com/books/content?id=ott3YkMh_O4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,7.00,490900.00,5400.00,2024-02-27,,
653,1132,653,5,http://books.google.com/books/content?id=hhllIS_KJKgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1300.00,8.00,383000.00,4200.00,2024-02-27,,
654,1133,654,2,http://books.google.com/books/content?id=j8A5U7BiR84C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2300.00,9.00,375600.00,4100.00,2024-02-27,,
655,1134,655,2,http://books.google.com/books/content?id=adngxr0DH6AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,200.00,6.00,84800.00,900.00,2024-02-27,,
656,1135,656,2,http://books.google.com/books/content?id=bWht3avk5zkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2000.00,4.00,316100.00,3500.00,2024-02-27,,
657,1136,657,6,http://books.google.com/books/content?id=X2gDAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2300.00,8.00,480100.00,5300.00,2024-02-27,,
658,1137,658,6,http://books.google.com/books/content?id=GgWEptjjxbwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,9.00,341100.00,3700.00,2024-02-27,,
659,1138,659,2,http://books.google.com/books/content?id=yIxnGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,1.00,271000.00,3000.00,2024-02-27,,
660,1139,660,1,http://books.google.com/books/content?id=XRjybYAQ3u4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,2.00,354600.00,3900.00,2024-02-27,,
661,1142,661,8,http://books.google.com/books/content?id=vnAgnwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,3.00,277100.00,3000.00,2024-02-27,,
662,1143,662,9,http://books.google.com/books/content?id=r8NAPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,700.00,6.00,144400.00,1600.00,2024-02-27,,
663,1144,663,3,http://books.google.com/books/content?id=Zl3R5XPlcbEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,2.00,84700.00,900.00,2024-02-27,,
664,1145,664,6,http://books.google.com/books/content?id=Me9xuMwVltoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1500.00,7.00,308400.00,3400.00,2024-02-27,,
665,1146,665,9,http://books.google.com/books/content?id=RSzqnXxam_wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,400.00,9.00,239500.00,2600.00,2024-02-27,,
666,1149,666,4,http://books.google.com/books/content?id=y9t-M4W6ZAQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2900.00,3.00,480800.00,5300.00,2024-02-27,,
667,1150,667,4,http://books.google.com/books/content?id=EU9SaDWI5gUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,5.00,179700.00,1900.00,2024-02-27,,
668,1151,668,7,http://books.google.com/books/content?id=XJ0orriKr5UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2200.00,8.00,268800.00,2900.00,2024-02-27,,
669,1152,669,3,http://books.google.com/books/content?id=W1pSIQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,400.00,6.00,211600.00,2300.00,2024-02-27,,
670,1155,670,10,http://books.google.com/books/content?id=uv0YIgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,4.00,210800.00,2300.00,2024-02-27,,
671,1157,671,10,http://books.google.com/books/content?id=X2d9GgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1900.00,8.00,123700.00,1300.00,2024-02-27,,
672,1161,672,5,http://books.google.com/books/content?id=TsqG5C6c3XUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,5.00,269300.00,2900.00,2024-02-27,,
673,1164,673,5,http://books.google.com/books/content?id=6Mla5FUGafoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1400.00,0.00,237700.00,2600.00,2024-02-27,,
674,1165,674,2,http://books.google.com/books/content?id=7RTBAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2700.00,4.00,59700.00,600.00,2024-02-27,,
675,1166,675,6,http://books.google.com/books/content?id=R4tBnzEE9CAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,10.00,142700.00,1500.00,2024-02-27,,
676,1167,676,8,http://books.google.com/books/content?id=1nDszXE155QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2200.00,1.00,102700.00,1100.00,2024-02-27,,
677,1171,677,9,http://books.google.com/books/content?id=AaLfAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1400.00,6.00,169800.00,1800.00,2024-02-27,,
678,1172,678,3,http://books.google.com/books/content?id=9s3K06iPvB0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,6.00,421600.00,4600.00,2024-02-27,,
679,1174,679,8,http://books.google.com/books/content?id=U8rzmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2300.00,5.00,422900.00,4600.00,2024-02-27,,
680,1177,680,3,http://books.google.com/books/content?id=C9ArGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1800.00,8.00,381900.00,4200.00,2024-02-27,,
681,1178,681,1,http://books.google.com/books/content?id=IigLa6V_hfsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,5.00,437300.00,4800.00,2024-02-27,,
682,1179,682,7,http://books.google.com/books/content?id=t3ZRngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,10.00,308300.00,3400.00,2024-02-27,,
683,1180,683,6,http://books.google.com/books/content?id=MK9JNwoZAncC&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,8.00,322300.00,3500.00,2024-02-27,,
684,1181,684,10,http://books.google.com/books/content?id=uTGUPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,400.00,5.00,495400.00,5500.00,2024-02-27,,
685,1182,685,2,http://books.google.com/books/content?id=FWDbHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,9.00,79700.00,800.00,2024-02-27,,
686,1183,686,9,http://books.google.com/books/content?id=JneXQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,600.00,8.00,200500.00,2200.00,2024-02-27,,
687,1185,687,4,http://books.google.com/books/content?id=yhw0UoIb4FYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,2.00,451200.00,5000.00,2024-02-27,,
688,1186,688,3,http://books.google.com/books/content?id=xtgFAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2300.00,7.00,352000.00,3900.00,2024-02-27,,
689,1187,689,2,http://books.google.com/books/content?id=owxiQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,4.00,315900.00,3500.00,2024-02-27,,
690,1189,690,10,http://books.google.com/books/content?id=I4VxGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,8.00,381400.00,4200.00,2024-02-27,,
691,1194,691,8,http://books.google.com/books/content?id=DUJs9_o4aBUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1700.00,10.00,413500.00,4500.00,2024-02-27,,
692,1196,692,3,http://books.google.com/books/content?id=rkv2AnNUhkcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,700.00,10.00,158700.00,1700.00,2024-02-27,,
693,1197,693,1,http://books.google.com/books/content?id=GIeonA8t4JcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1200.00,6.00,52000.00,500.00,2024-02-27,,
694,1199,694,1,http://books.google.com/books/content?id=adTgqh57HhgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,700.00,9.00,297800.00,3300.00,2024-02-27,,
695,1200,695,9,http://books.google.com/books/content?id=xteSLj5AeGcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1900.00,3.00,452600.00,5000.00,2024-02-27,,
696,1201,696,1,http://books.google.com/books/content?id=NuejPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,10.00,490500.00,5400.00,2024-02-27,,
697,1203,697,2,http://books.google.com/books/content?id=BUS-IamRuSgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,900.00,4.00,481100.00,5300.00,2024-02-27,,
698,1204,698,10,http://books.google.com/books/content?id=es1I5LMmrB8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,5.00,302200.00,3300.00,2024-02-27,,
699,1205,699,6,http://books.google.com/books/content?id=9YFDOpUPRPUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,7.00,470700.00,5200.00,2024-02-27,,
700,1206,700,2,http://books.google.com/books/content?id=MWyrHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,6.00,96000.00,1000.00,2024-02-27,,
701,1207,701,1,http://books.google.com/books/content?id=XLTCQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2800.00,8.00,172900.00,1900.00,2024-02-27,,
702,1209,702,2,http://books.google.com/books/content?id=7g4LbbPFn4AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1400.00,5.00,499300.00,5500.00,2024-02-27,,
703,1211,703,3,http://books.google.com/books/content?id=dwcLQwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,5.00,359900.00,3900.00,2024-02-27,,
704,1212,704,6,http://books.google.com/books/content?id=WigqmwDCqDcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2000.00,5.00,435800.00,4800.00,2024-02-27,,
705,1213,705,5,http://books.google.com/books/content?id=w9O1GQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,5.00,249200.00,2700.00,2024-02-27,,
706,1214,706,3,http://books.google.com/books/content?id=4cxxIQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,3.00,337400.00,3700.00,2024-02-27,,
707,1215,707,2,http://books.google.com/books/content?id=ro9eB2U8SokC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,0.00,62700.00,600.00,2024-02-27,,
708,1216,708,2,http://books.google.com/books/content?id=c_pvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2900.00,9.00,349400.00,3800.00,2024-02-27,,
709,1217,709,6,http://books.google.com/books/content?id=L6zd2jQrhF4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,0.00,93300.00,1000.00,2024-02-27,,
710,1218,710,2,http://books.google.com/books/content?id=seMmTFKz6iwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,200.00,4.00,247200.00,2700.00,2024-02-27,,
711,1219,711,6,http://books.google.com/books/content?id=IXFuAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1400.00,4.00,314700.00,3400.00,2024-02-27,,
712,1221,712,3,http://books.google.com/books/content?id=t8GGDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2000.00,2.00,92900.00,1000.00,2024-02-27,,
713,1222,713,3,http://books.google.com/books/content?id=FcT5l6W81nIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1200.00,9.00,199600.00,2200.00,2024-02-27,,
714,1224,714,7,http://books.google.com/books/content?id=ahxRHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,300.00,8.00,493100.00,5400.00,2024-02-27,,
715,1225,715,9,http://books.google.com/books/content?id=YurHHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1100.00,10.00,245500.00,2700.00,2024-02-27,,
716,1226,716,3,http://books.google.com/books/content?id=QG-olwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,0.00,47400.00,500.00,2024-02-27,,
717,1228,717,9,http://books.google.com/books/content?id=DYuenII9n7YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2400.00,9.00,66900.00,700.00,2024-02-27,,
718,1229,718,10,http://books.google.com/books/content?id=jtdIPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,700.00,0.00,288200.00,3200.00,2024-02-27,,
719,1230,719,5,http://books.google.com/books/content?id=Irw7sl0ohTwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2800.00,8.00,386100.00,4200.00,2024-02-27,,
720,1231,720,6,http://books.google.com/books/content?id=gGQYb3GNGckC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2000.00,2.00,191900.00,2100.00,2024-02-27,,
721,1232,721,10,http://books.google.com/books/content?id=KpqfPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1700.00,5.00,66400.00,700.00,2024-02-27,,
722,1233,722,4,http://books.google.com/books/content?id=aw_rAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1900.00,6.00,185900.00,2000.00,2024-02-27,,
723,1234,723,10,http://books.google.com/books/content?id=ptY8jCdRikIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,4.00,408300.00,4500.00,2024-02-27,,
724,1235,724,6,http://books.google.com/books/content?id=6i2M6uUUuDUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,8.00,415700.00,4600.00,2024-02-27,,
725,1236,725,6,http://books.google.com/books/content?id=PNgPGgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,7.00,188000.00,2000.00,2024-02-27,,
726,1239,726,6,http://books.google.com/books/content?id=RxNeAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1700.00,7.00,248300.00,2700.00,2024-02-27,,
727,1240,727,9,http://books.google.com/books/content?id=KHw9PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,8.00,44600.00,400.00,2024-02-27,,
728,1241,728,7,http://books.google.com/books/content?id=tJjNOQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,1.00,137600.00,1500.00,2024-02-27,,
729,1242,729,10,http://books.google.com/books/content?id=Vm_cOnrT3P0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,2.00,259300.00,2800.00,2024-02-27,,
730,1243,730,5,http://books.google.com/books/content?id=qq0_15ljRu4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2300.00,10.00,50700.00,500.00,2024-02-27,,
731,1244,731,8,http://books.google.com/books/content?id=5bdXAgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,700.00,8.00,353300.00,3900.00,2024-02-27,,
732,1245,732,3,http://books.google.com/books/content?id=x_z_lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,6.00,145100.00,1600.00,2024-02-27,,
733,1247,733,10,http://books.google.com/books/content?id=1tGdQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,6.00,437000.00,4800.00,2024-02-27,,
734,1248,734,5,http://books.google.com/books/content?id=1fvfvAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,7.00,261000.00,2900.00,2024-02-27,,
735,1250,735,1,http://books.google.com/books/content?id=BdGvGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,7.00,95600.00,1000.00,2024-02-27,,
736,1251,736,1,http://books.google.com/books/content?id=5WnRDC_ZbVcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1400.00,10.00,298900.00,3300.00,2024-02-27,,
737,1253,737,8,http://books.google.com/books/content?id=M9xHj3UFp3QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,5.00,91300.00,1000.00,2024-02-27,,
738,1254,738,4,http://books.google.com/books/content?id=mu1MAi3JcmwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,9.00,125100.00,1300.00,2024-02-27,,
739,1255,739,1,http://books.google.com/books/content?id=bo_HPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,7.00,361100.00,4000.00,2024-02-27,,
740,1256,740,9,http://books.google.com/books/content?id=GtqPDAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,7.00,70900.00,700.00,2024-02-27,,
741,1259,741,6,http://books.google.com/books/content?id=CEEhuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2700.00,6.00,401400.00,4400.00,2024-02-27,,
742,1261,742,6,http://books.google.com/books/content?id=xkxjjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2300.00,0.00,250500.00,2700.00,2024-02-27,,
743,1262,743,3,http://books.google.com/books/content?id=YBRKYgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,7.00,331100.00,3600.00,2024-02-27,,
744,1263,744,2,http://books.google.com/books/content?id=U2snHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,1.00,373600.00,4100.00,2024-02-27,,
745,1264,745,6,http://books.google.com/books/content?id=jyBxQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,5.00,192100.00,2100.00,2024-02-27,,
746,1266,746,1,http://books.google.com/books/content?id=XGBGDKXOuS0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,8.00,296000.00,3200.00,2024-02-27,,
747,1267,747,8,http://books.google.com/books/content?id=S6jUELTtzmEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1200.00,10.00,111600.00,1200.00,2024-02-27,,
748,1268,748,8,http://books.google.com/books/content?id=6_Y0tAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,500.00,1.00,494600.00,5400.00,2024-02-27,,
749,1270,749,2,http://books.google.com/books/content?id=XaAOQwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,5.00,283100.00,3100.00,2024-02-27,,
750,1271,750,7,http://books.google.com/books/content?id=-JRnLUvvCSQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,9.00,128200.00,1400.00,2024-02-27,,
751,1273,751,4,http://books.google.com/books/content?id=7mVrkptfWD4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,6.00,171800.00,1900.00,2024-02-27,,
752,1275,752,7,http://books.google.com/books/content?id=6xd7hP1HL5cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,700.00,8.00,149200.00,1600.00,2024-02-27,,
753,1276,753,4,http://books.google.com/books/content?id=M47JsqwnNFMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1100.00,5.00,440400.00,4800.00,2024-02-27,,
754,1277,754,2,http://books.google.com/books/content?id=LDNLPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,6.00,400700.00,4400.00,2024-02-27,,
755,1278,755,3,http://books.google.com/books/content?id=MofOA0OIFLsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1200.00,3.00,496100.00,5500.00,2024-02-27,,
756,1279,756,10,http://books.google.com/books/content?id=HnxXEuLxW5wC&printsec=frontcover&img=1&zoom=1&source=gbs_api,600.00,6.00,80600.00,800.00,2024-02-27,,
757,1283,757,10,http://books.google.com/books/content?id=oKFjQwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,0.00,245800.00,2700.00,2024-02-27,,
758,1284,758,5,http://books.google.com/books/content?id=0AahMQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,9.00,324300.00,3600.00,2024-02-27,,
759,1285,759,10,http://books.google.com/books/content?id=YbcBAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,600.00,5.00,49600.00,500.00,2024-02-27,,
760,1287,760,9,http://books.google.com/books/content?id=cQBIGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1500.00,3.00,237000.00,2600.00,2024-02-27,,
761,1288,761,8,http://books.google.com/books/content?id=79HCwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,400.00,10.00,400000.00,4400.00,2024-02-27,,
762,1289,762,3,http://books.google.com/books/content?id=hNnrhFxwPdUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2200.00,10.00,444100.00,4900.00,2024-02-27,,
763,1290,763,5,http://books.google.com/books/content?id=6e6JPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,2.00,120200.00,1300.00,2024-02-27,,
764,1291,764,5,http://books.google.com/books/content?id=t2atPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,2.00,258000.00,2800.00,2024-02-27,,
765,1293,765,8,http://books.google.com/books/content?id=xEAGuAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2800.00,0.00,230400.00,2500.00,2024-02-27,,
766,1294,766,2,http://books.google.com/books/content?id=disc5XAaFugC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,4.00,195100.00,2100.00,2024-02-27,,
